6.6122,6.5307,6.5309,6.4965,6.4844,6.4182,6.3818,6.39,6.3233,6.2591,6.2094,6.1986,6.164,6.1618,6.0383,6.0134,6.0052,5.9416,5.8495,5.8468,5.832,5.8207,5.798,5.7747,5.7009,5.7129,5.5098,5.4079,5.4014,5.3004,5.2631,5.131,5.1298,5.1187,5.0133,4.9455,4.925,4.8625,4.8661,4.8558,4.8289,4.8321,4.762,4.7148,4.6899,4.662,4.6615,4.6498,4.6364,4.6377
7.0166,6.9301,6.9303,6.8938,6.8809,6.8107,6.7721,6.7808,6.71,6.6419,6.5891,6.5777,6.5409,6.5386,6.4076,6.3811,6.3725,6.3049,6.2072,6.2044,6.1886,6.1767,6.1526,6.1279,6.0496,6.0623,5.8467,5.7387,5.7318,5.6245,5.585,5.4448,5.4435,5.4318,5.3199,5.248,5.2262,5.1599,5.1637,5.1528,5.1242,5.1276,5.0532,5.0031,4.9767,4.9472,4.9465,4.9342,4.92,4.9214
7.414,7.3226,7.3229,7.2843,7.2707,7.1965,7.1558,7.1649,7.0901,7.0182,6.9624,6.9503,6.9114,6.909,6.7705,6.7426,6.7335,6.6621,6.5588,6.5558,6.5392,6.5266,6.5011,6.475,6.3923,6.4057,6.1779,6.0637,6.0564,5.9432,5.9013,5.7533,5.7519,5.7395,5.6213,5.5453,5.5223,5.4522,5.4563,5.4447,5.4145,5.4181,5.3395,5.2865,5.2587,5.2274,5.2268,5.2137,5.1987,5.2002
7.8042,7.708,7.7082,7.6676,7.6533,7.5752,7.5323,7.542,7.4632,7.3875,7.3288,7.3161,7.2751,7.2726,7.1268,7.0974,7.0878,7.0127,6.904,6.9008,6.8833,6.87,6.8432,6.8158,6.7286,6.7428,6.503,6.3828,6.3752,6.2559,6.2119,6.056,6.0545,6.0415,5.9171,5.8371,5.8129,5.7391,5.7434,5.7312,5.6994,5.7032,5.6204,5.5647,5.5354,5.5025,5.5018,5.4881,5.4723,5.4738
8.1866,8.0857,8.086,8.0434,8.0284,7.9464,7.9014,7.9116,7.8289,7.7495,7.6879,7.6746,7.6317,7.629,7.4761,7.4452,7.4351,7.3563,7.2423,7.239,7.2207,7.2067,7.1786,7.1498,7.0584,7.0733,6.8217,6.6956,6.6876,6.5625,6.5163,6.3528,6.3513,6.3376,6.207,6.1231,6.0977,6.0203,6.0249,6.0121,5.9787,5.9827,5.8959,5.8375,5.8067,5.7722,5.7714,5.757,5.7405,5.7421
8.561,8.4555,8.4558,8.4112,8.3955,8.3098,8.2628,8.2734,8.1869,8.1039,8.0395,8.0255,7.9807,7.9778,7.8179,7.7857,7.7751,7.6927,7.5735,7.5701,7.5509,7.5363,7.5069,7.4768,7.3812,7.3967,7.1337,7.0018,6.9934,6.8626,6.8143,6.6433,6.6417,6.6274,6.4909,6.4032,6.3766,6.2957,6.3004,6.287,6.2522,6.2563,6.1655,6.1044,6.0722,6.0361,6.0354,6.0203,6.003,6.0047
8.9269,8.8169,8.8172,8.7707,8.7543,8.665,8.6159,8.627,8.5369,8.4503,8.3831,8.3686,8.3218,8.3188,8.1521,8.1185,8.1075,8.0215,7.8972,7.8936,7.8736,7.8584,7.8277,7.7963,7.6967,7.7129,7.4386,7.3011,7.2923,7.1559,7.1056,6.9273,6.9256,6.9107,6.7683,6.6769,6.6492,6.5648,6.5697,6.5558,6.5194,6.5237,6.4291,6.3653,6.3318,6.2941,6.2934,6.2776,6.2596,6.2613
9.284,9.1696,9.1699,9.1216,9.1046,9.0117,8.9606,8.9721,8.8784,8.7884,8.7185,8.7034,8.6547,8.6516,8.4782,8.4433,8.4318,8.3424,8.2132,8.2094,8.1886,8.1728,8.1409,8.1082,8.0046,8.0214,7.7362,7.5932,7.5841,7.4422,7.3899,7.2044,7.2027,7.1872,7.0391,6.944,6.9152,6.8274,6.8325,6.818,6.7802,6.7847,6.6863,6.62,6.5851,6.546,6.5451,6.5288,6.51,6.5118
9.632,9.5133,9.5136,9.4634,9.4458,9.3494,9.2965,9.3084,9.2111,9.1177,9.0453,9.0296,8.9791,8.9759,8.796,8.7597,8.7478,8.6551,8.521,8.5171,8.4955,8.4791,8.446,8.4121,8.3046,8.3221,8.0261,7.8778,7.8683,7.7211,7.6668,7.4745,7.4726,7.4565,7.3029,7.2042,7.1744,7.0833,7.0886,7.0736,7.0343,7.039,6.9369,6.8681,6.8319,6.7913,6.7904,6.7735,6.754,6.7559
9.9704,9.8475,9.8479,9.796,9.7777,9.6779,9.6231,9.6355,9.5348,9.4381,9.3631,9.3469,9.2946,9.2913,9.1051,9.0676,9.0552,8.9593,8.8204,8.8164,8.794,8.777,8.7428,8.7077,8.5964,8.6145,8.3082,8.1546,8.1448,7.9925,7.9362,7.7371,7.7352,7.7186,7.5596,7.4574,7.4265,7.3322,7.3377,7.3222,7.2815,7.2864,7.1806,7.1095,7.072,7.03,7.0291,7.0115,6.9914,6.9933
10.299,10.172,10.172,10.119,10.1,9.9969,9.9403,9.9531,9.8491,9.7492,9.6717,9.6549,9.6009,9.5975,9.4052,9.3664,9.3537,9.2545,9.1111,9.107,9.0839,9.0663,9.0309,8.9947,8.8797,8.8984,8.582,8.4234,8.4133,8.2559,8.1978,7.9921,7.9902,7.973,7.8087,7.7032,7.6712,7.5739,7.5796,7.5635,7.5215,7.5265,7.4173,7.3438,7.3051,7.2617,7.2608,7.2426,7.2218,7.2238
10.617,10.487,10.487,10.432,10.412,10.306,10.248,10.261,10.154,10.051,9.9708,9.9535,9.8978,9.8943,9.696,9.656,9.6429,9.5407,9.3929,9.3886,9.3648,9.3467,9.3102,9.2729,9.1543,9.1736,8.8474,8.6839,8.6734,8.5112,8.4513,8.2393,8.2372,8.2195,8.0502,7.9414,7.9085,7.8081,7.8139,7.7974,7.7541,7.7593,7.6467,7.5709,7.531,7.4862,7.4853,7.4666,7.4451,7.4472
