-3.3498e-17,-3.5237e-17,-3.6086e-17,-3.6155e-17,-3.6895e-17,-3.8518e-17,-3.8836e-17,-3.9171e-17,-3.9431e-17,-3.9265e-17,-3.9385e-17,-4.0111e-17,-4.0434e-17,-4.1219e-17,-4.134e-17,-4.1201e-17,-4.137e-17,-4.1242e-17,-4.1769e-17,-4.2363e-17,-4.3124e-17,-4.3223e-17,-4.5386e-17,-4.846e-17,-4.9857e-17,-4.9874e-17,-5.2317e-17,-5.3186e-17,-5.3209e-17,-5.559e-17,-5.6581e-17,-5.7888e-17,-5.7947e-17,-5.8657e-17,-5.8974e-17,-6.2311e-17,-6.3115e-17,-6.3936e-17,-6.6569e-17,-6.7289e-17,-6.624e-17,-6.8553e-17,-6.978e-17,-6.9808e-17,-7.0831e-17,-7.356e-17,-7.3663e-17,-7.9118e-17,-8.0463e-17,-8.0734e-17
0.45994,0.44738,0.44242,0.44209,0.43772,0.43271,0.42921,0.42702,0.42718,0.42645,0.42638,0.42636,0.42318,0.42184,0.42191,0.42026,0.42012,0.42064,0.4202,0.41867,0.41446,0.41326,0.40699,0.39431,0.38798,0.38788,0.38015,0.37855,0.37841,0.36974,0.36779,0.36326,0.36238,0.36325,0.36469,0.35554,0.35348,0.35343,0.34581,0.34557,0.34523,0.34059,0.33977,0.3397,0.33754,0.33105,0.33158,0.32022,0.32183,0.32203
0.91943,0.89433,0.88441,0.88375,0.87501,0.865,0.858,0.85363,0.85393,0.85249,0.85234,0.8523,0.84595,0.84326,0.84341,0.84011,0.83982,0.84087,0.83999,0.83692,0.82851,0.82611,0.81358,0.78823,0.77557,0.77538,0.75993,0.75672,0.75645,0.73911,0.73521,0.72616,0.72441,0.72614,0.72902,0.71073,0.70662,0.70652,0.69128,0.69081,0.69013,0.68085,0.67921,0.67907,0.67474,0.66178,0.66284,0.64012,0.64335,0.64375
1.378,1.3404,1.3255,1.3245,1.3114,1.2964,1.2859,1.2794,1.2798,1.2777,1.2775,1.2774,1.2679,1.2639,1.2641,1.2591,1.2587,1.2603,1.2589,1.2543,1.2417,1.2382,1.2194,1.1814,1.1624,1.1621,1.139,1.1342,1.1337,1.1078,1.1019,1.0883,1.0857,1.0883,1.0926,1.0652,1.0591,1.0589,1.0361,1.0354,1.0343,1.0204,1.018,1.0178,1.0113,0.99185,0.99344,0.95939,0.96423,0.96484
1.8352,1.7851,1.7653,1.764,1.7466,1.7266,1.7126,1.7039,1.7045,1.7016,1.7013,1.7012,1.6886,1.6832,1.6835,1.6769,1.6763,1.6784,1.6767,1.6705,1.6538,1.649,1.624,1.5734,1.5481,1.5477,1.5169,1.5105,1.5099,1.4753,1.4675,1.4495,1.446,1.4494,1.4552,1.4187,1.4105,1.4103,1.3798,1.3789,1.3775,1.359,1.3558,1.3555,1.3468,1.321,1.3231,1.2777,1.2842,1.285
2.2907,2.2281,2.2034,2.2018,2.18,2.1551,2.1376,2.1267,2.1275,2.1239,2.1235,2.1234,2.1076,2.1009,2.1013,2.093,2.0923,2.0949,2.0927,2.0851,2.0641,2.0582,2.027,1.9638,1.9323,1.9318,1.8933,1.8853,1.8846,1.8414,1.8317,1.8092,1.8048,1.8091,1.8163,1.7707,1.7605,1.7602,1.7223,1.7211,1.7194,1.6963,1.6922,1.6918,1.6811,1.6488,1.6514,1.5948,1.6028,1.6038
2.7438,2.6689,2.6393,2.6373,2.6113,2.5814,2.5605,2.5475,2.5484,2.544,2.5436,2.5435,2.5246,2.5165,2.517,2.5071,2.5063,2.5094,2.5067,2.4976,2.4725,2.4653,2.4279,2.3523,2.3145,2.3139,2.2678,2.2583,2.2574,2.2057,2.1941,2.1671,2.1618,2.167,2.1756,2.121,2.1088,2.1085,2.063,2.0616,2.0595,2.0318,2.027,2.0265,2.0136,1.9749,1.9781,1.9103,1.9199,1.9211
3.1943,3.1071,3.0726,3.0703,3.0399,3.0052,2.9808,2.9657,2.9667,2.9617,2.9612,2.961,2.939,2.9296,2.9302,2.9187,2.9177,2.9214,2.9183,2.9076,2.8784,2.8701,2.8265,2.7385,2.6945,2.6938,2.6401,2.629,2.628,2.5678,2.5543,2.5228,2.5168,2.5228,2.5328,2.4692,2.455,2.4546,2.4017,2.4,2.3977,2.3654,2.3597,2.3592,2.3442,2.2992,2.3028,2.2239,2.2351,2.2365
3.6416,3.5422,3.5029,3.5003,3.4656,3.426,3.3983,3.381,3.3822,3.3764,3.3759,3.3757,3.3506,3.3399,3.3405,3.3274,3.3263,3.3304,3.3269,3.3148,3.2815,3.272,3.2224,3.1219,3.0718,3.071,3.0098,2.9972,2.9961,2.9274,2.912,2.8761,2.8692,2.8761,2.8874,2.815,2.7987,2.7983,2.738,2.7361,2.7334,2.6967,2.6902,2.6896,2.6725,2.6211,2.6253,2.5353,2.5481,2.5497
4.0853,3.9738,3.9297,3.9267,3.8879,3.8435,3.8123,3.7929,3.7943,3.7879,3.7872,3.787,3.7588,3.7469,3.7475,3.7329,3.7316,3.7363,3.7323,3.7187,3.6813,3.6707,3.615,3.5023,3.4461,3.4452,3.3766,3.3624,3.3611,3.2841,3.2668,3.2266,3.2188,3.2265,3.2393,3.158,3.1398,3.1393,3.0716,3.0695,3.0665,3.0252,3.018,3.0174,2.9981,2.9405,2.9452,2.8443,2.8586,2.8604
4.525,4.4015,4.3526,4.3494,4.3064,4.2571,4.2226,4.2011,4.2026,4.1955,4.1948,4.1946,4.1634,4.1501,4.1509,4.1346,4.1332,4.1384,4.134,4.1189,4.0775,4.0657,4.0041,3.8793,3.817,3.816,3.74,3.7242,3.7229,3.6376,3.6184,3.5738,3.5652,3.5738,3.5879,3.4979,3.4777,3.4772,3.4022,3.3999,3.3965,3.3508,3.3428,3.3421,3.3208,3.257,3.2622,3.1504,3.1663,3.1683
4.9602,4.8248,4.7713,4.7677,4.7206,4.6666,4.6288,4.6052,4.6069,4.5991,4.5983,4.598,4.5638,4.5493,4.5501,4.5323,4.5308,4.5364,4.5316,4.5151,4.4697,4.4568,4.3892,4.2524,4.1841,4.1831,4.0997,4.0825,4.081,3.9874,3.9664,3.9176,3.9082,3.9175,3.933,3.8343,3.8122,3.8116,3.7294,3.7269,3.7232,3.6731,3.6643,3.6636,3.6402,3.5702,3.576,3.4534,3.4708,3.473
5.3906,5.2434,5.1852,5.1813,5.1301,5.0715,5.0304,5.0048,5.0065,4.9981,4.9972,4.997,4.9598,4.944,4.9449,4.9255,4.9238,4.93,4.9248,4.9068,4.8575,4.8434,4.77,4.6213,4.5472,4.546,4.4554,4.4366,4.435,4.3334,4.3105,4.2575,4.2472,4.2574,4.2742,4.167,4.1429,4.1423,4.053,4.0502,4.0462,3.9918,3.9822,3.9814,3.956,3.88,3.8862,3.753,3.7719,3.7743
5.8156,5.6568,5.594,5.5899,5.5346,5.4713,5.427,5.3994,5.4013,5.3921,5.3912,5.3909,5.3508,5.3338,5.3347,5.3139,5.312,5.3187,5.3131,5.2937,5.2405,5.2253,5.1461,4.9857,4.9057,4.9044,4.8067,4.7865,4.7847,4.675,4.6504,4.5931,4.5821,4.593,4.6112,4.4955,4.4696,4.4689,4.3725,4.3695,4.3652,4.3065,4.2962,4.2953,4.2679,4.1859,4.1926,4.0489,4.0694,4.0719
6.2349,6.0646,5.9973,5.9929,5.9336,5.8658,5.8183,5.7886,5.7907,5.7809,5.7799,5.7796,5.7366,5.7183,5.7194,5.697,5.695,5.7021,5.6961,5.6753,5.6183,5.6021,5.5171,5.3452,5.2594,5.258,5.1532,5.1315,5.1297,5.0121,4.9857,4.9243,4.9124,4.9242,4.9437,4.8197,4.7918,4.7911,4.6878,4.6846,4.68,4.617,4.6059,4.605,4.5756,4.4877,4.4949,4.3409,4.3627,4.3655
6.648,6.4665,6.3947,6.39,6.3268,6.2544,6.2038,6.1722,6.1744,6.164,6.1629,6.1626,6.1167,6.0972,6.0983,6.0745,6.0724,6.08,6.0736,6.0514,5.9906,5.9733,5.8827,5.6993,5.6079,5.6064,5.4947,5.4716,5.4696,5.3442,5.316,5.2506,5.238,5.2505,5.2712,5.139,5.1093,5.1086,4.9984,4.995,4.9901,4.923,4.9111,4.9101,4.8788,4.7851,4.7928,4.6285,4.6518,4.6548
7.0546,6.8619,6.7858,6.7807,6.7137,6.637,6.5832,6.5497,6.552,6.5409,6.5398,6.5395,6.4908,6.4701,6.4713,6.446,6.4438,6.4518,6.445,6.4215,6.3569,6.3386,6.2424,6.0479,5.9508,5.9493,5.8308,5.8062,5.8041,5.6711,5.6412,5.5717,5.5583,5.5716,5.5936,5.4533,5.4218,5.421,5.3041,5.3005,5.2952,5.224,5.2115,5.2104,5.1772,5.0777,5.0859,4.9116,4.9363,4.9394
